27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
27.079261,0.036929
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
23.59621,0.04238
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
27.720375,0.036075
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
25.52018,0.039185
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
27.338488,0.036578
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
25.930936,0.038564
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
27.375425,0.036529
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
23.914001,0.041817
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
27.627588,0.036196
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
28.766407,0.034763
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
27.852898,0.035903
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
25.586837,0.039083
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
27.088791,0.036916
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
25.098052,0.039844
