BASE,,MSAA 2x,,MSAA 4x,,MSAA 8x,,MSAA 16x,,MSAA 32x,,SSAA 2x,,SSAA 4x,,SSAA 8x,
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.586837,0.039083
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.586837,0.039083
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.586837,0.039083
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.586837,0.039083
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.586837,0.039083
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.586837,0.039083
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.586837,0.039083
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.586837,0.039083
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,27.088791,0.036916
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.098052,0.039844
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,185.756345,0.005383,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.905601,0.038602
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,23.866851,0.041899
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.381655,0.039399
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,26.962131,0.037089
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,27.026992,0.037
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,29.278246,0.034155
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.571731,0.039106
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.549871,0.005011,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.555651,0.03913
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
